"ID","file_name","main_post","name_abbreviation","offentlig_privat","date_post","n_post_day","week","group","municipality","authorName","authorId","id","parentId","timeLabel","subcomment","text","hasMedia","mediaUrl","mediaText","mediaAltText","has_comments","total_n_comments","n_total_reactions","count_like","count_heart","count_haha","count_care","count_angry","count_sad","count_wow"
1020,"LoHiP-0106-1_slut.json",1,"LoHi","P","0106","1",5,"treatment","aarhus","Lone Hindø","profile.php",NA,NA,NA,NA,"Vi fejrede 11 års bryllupsdag for Narges og Bizhan i dag. Og i de år er vores Søren og Sayman kommet til. Glade unger.
Narges Khosravanifard @NKH57",TRUE,"https://www.facebook.com/photo/?fbid=6589076441149240&amp;set=pcb.6589077894482428&amp;__cft__[0]=AZVNmMiUzxHQ7YcWFGLJItZiWnzRTpgsIko7SYRxq9_Xfna6_NBLsmo714nlJ4WWXw0khrq2buQi_dCI3W3iLY_KdTH0uNw_W0xq115j4EcQiTmqD6hxXNND0eHnFm2dfX0&amp;__tn__=*bH-R","",NA,1,3,38,35,3,0,0,0,0,0
1018,"LoHiO-1405-1_slut.json",1,"LoHi","O","1405","1",2,"treatment","aarhus","Lone Hindø","LoneHindoe",NA,NA,NA,NA,"SOVEBJØRN OG SKÆREBRÆT
Jeg fik en besked i messenger fra min datter, Majken Hindø: “Jeg ved ikke lige med skærebrættet i sovebjørnen”, skrev hun.
Hvad i alverden betyder det?, tænkte jeg, indtil jeg læste, hvad jeg selv havde skrevet ovenover: “Ja, det ser rigtig godt ud. Du kan sætte et lille skærebræt op i sovebjørnen.”
Så gik det op for mig. Automatisk stavekontrol! Jeg ville skrive om et skærmbræt i sovehjørnet i stuen!",TRUE,"https://www.facebook.com/photo/?fbid=716603820468368&set=a.245532610908827&__cft__[0]=AZUtSpvVKKL4cNm1QOAJl3fFSwhRYVLaLPE8LG4aDipBvfZwWdNE_NYyFfmvMhGKot3AIEau5-8FIROS6_FZ9NBxkPaTVLH-MmWZJNFh5ZwpAUAUsix7Xzoud09AY2K7AJJ4u7w1O-zJVCtOrgF2eWpx&__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,1,5,33,16,0,17,0,0,0,0
1017,"LoHiO-1305-1_slut.json",1,"LoHi","O","1305","1",2,"treatment","aarhus","Lone Hindø","LoneHindoe",NA,NA,NA,NA,"NY MUSIKHANDLINGSPLAN
Der er netop kommet en ny Musikhandlingsplan, hvor dansk musik i alle afkroge får et markant økonomisk boost på 66 mio. kr. i forhold til den, der tidligere har eksisteret. Man ønsker at skabe mere lokalt musikliv og flere internationale superstjerner. Og dertil at kvinder satser på musikken som levevej.
Vores S-kulturordfører Mogens Jensen kommenterer det således:
”Det er en stærk musikhandlingsplan, som understøtter musikere, spillesteder og sangen i hele landet, men som også har et vigtigt og stærkt fokus på børns møde med musikken. Særligt er jeg glad for - og har arbejdet for - at rockmusikken nu styrkes i form af en bevilling til Det Danske Rock Akademi. Dermed bliver det muligt at realisere Akademiets nytænkende forslag om at få solister og orkestre ud i de små samfund over hele landet gennem en crowdfunding-ordning ’100 + 100’, ligesom der også er ressourcer til at sikre rocken som kulturarv i Danmark.”
Partierne bag forliger har samtidig besluttet, at der skal flere kvinder på scenerne for at afhjælpe den skæve kønsbalance, som i dag eksisterer på musikområdet.
De skriver i aftalen: “I dag satser alt for få kvinder på den professionelle musik, ligesom mændene sidder tungt på rettighedskronerne. Helt konkret går 9 ud af 10 kroner fra KODA til en mandlig musiker. Under navnet ’Musiklivets talentrapport’ sættes der derfor nu gang i en konkret udredning af talentmassen, der bl.a. skal stille skarpt på pigers frafald på musikskolerne og kortlægge, hvordan man kan bevare engagementet hos alle de musikalske talenter på tværs af køn og baggrund. Desuden får Initiativet SheCanPlay økonomisk opbakning til at hjælpe flere kvinder til succes i den mandsdominerede musikbranche.”",TRUE,"https://www.facebook.com/photo/?fbid=716002623861821&set=a.245532610908827&__cft__[0]=AZWBOeIMxpsR7k-YSKP7v-ruKuCzFxqZIZU9aFk3OG-nhdGpc3fBy0ekgZL39kbv6jDF14WGKQ5EffAB91x_Gy1j4VOHsXwpGBdmRcoqK3RvFbsU0QdKB3GLHEQaklmxsxEsRg6-L61_qdtgZD2Jf4yC&__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,1,2,10,10,0,0,0,0,0,0
1016,"LoHiO-0606-1_slut.json",1,"LoHi","O","0606","1",6,"treatment","aarhus","Lone Hindø","LoneHindoe",NA,NA,NA,NA,"En dejlig forside.
Sammensmeltning af Rådhusparken og Musikhusparken.",TRUE,"https://www.facebook.com/photo/?fbid=733684585426958&set=a.245532610908827&__cft__[0]=AZUAYLFvAZZEIcovOkO35HtBEMmKOk66bDrHIwdrXMBQCCphB6rAZkP94VARWj1xEOeJqjERc5zGUs5EZXzZapA2FtoJY6igJXeN7Og8ocBz2L8ujszGFL2nQN7MzCoO4aMsDfLj6ydP_wRNYpDWkdXk&__tn__=EH-R","Kan være et billede af tekst, der siger ""Side Side 18 TIFTER.OK Arhus Stiftstidende 221. ARGANG NI 78788 E UGE23 Borgmesteren vil have en ny, stor bypark Side23""",NA,1,6,26,26,0,0,0,0,0,0
1015,"LoHiO-0506-2_slut.json",1,"LoHi","O","0506","2",6,"treatment","aarhus","Lone HindøLone HindøLone Hindø","LoneHindoe",NA,NA,NA,NA,NA,TRUE,"https://www.facebook.com/photo/?fbid=733398675455549&amp;set=a.245532607575494&amp;__cft__[0]=AZVAt8JwYVX_u1L16aQev49XZ99ulhJ8DJt-N_dU9p4zonI39D-cI46PAScj2Ahmz4rsoZUzepjxyXSqjzHo67bpXrWiWtXhv9pZ89pojnISSNdZ1KO5WbN8ltRTzfYxPe9S8jsp0vG2cI9piEjGklLxF9CfgKBAfbvSSX2-0Qq7rA&amp;__tn__=EH-R","Kan være et billede af 1 person",NA,0,0,19,18,1,0,0,0,0,0
1014,"LoHiO-0506-1_slut.json",1,"LoHi","O","0506","1",6,"treatment","aarhus","Lone Hindø","LoneHindoe",NA,NA,NA,NA,"GRUNDLOV, GLÆDE
Disse dejlige billeder viser den stemning, der var i Leif og Inge Fogsgaard Degn’ smukke, gamle have, hvor @ Socialdemokratiet Borum-Lyngby holdt den traditionsrige grundlovsdag.
Med glade, også alvorlige taler, af Camilla Fabricius og Lone Hindø. Nyd billederne og fornem den varme stemning, der var i haven.
Og husk Hal Koch. Åbenhed og ytringsfrihed er vejen frem. DIALOG, ikke MONOLOG.
Gitte Holmslykke Birgit Sylvest Socialdemokratiet Aarhus Vestkredsen Socialdemokratiet i Harlev",FALSE,NA,NA,NA,0,0,22,22,0,0,0,0,0,0
1013,"LoHiO-0505-1_slut.json",1,"LoHi","O","0505","1",1,"treatment","aarhus","Lone Hindø","LoneHindoe",NA,NA,NA,NA,"ET ÅNDLØST FORSLAG AT FJERNE BEDEDAG
Ja, det skrev min byrådskollegaen Peter Sporleder og jeg i januar. Og det mener vi bestemt stadig. Det er trist efter de mange århundreder at erfare, at det er vores sidste bededag.
Tilbage er at håbe, at et klogt folketing en dag vil indføre den igen. Læs her, hvad vi skrev:
https://stiften.dk/.../en-dag-for-familien-for-boen-for...
stiften.dk",FALSE,NA,NA,NA,1,3,11,10,1,0,0,0,0,0
1012,"LoHiO-0105-2_slut.json",1,"LoHi","O","0105","2",1,"treatment","aarhus","Lone HindøLone HindøLone Hindø","LoneHindoe",NA,NA,NA,NA,NA,TRUE,"https://www.facebook.com/photo/?fbid=706723631456387&amp;set=a.245532607575494&amp;__cft__[0]=AZWvZ7EctvhClz3kv1litwDZcFynfFNCsnapBkWNRPx7kxftzW0CfC9xIi8dkmvCXUo4g23OLhGt1cQn7ZP9HWQSUWUw8cxqvFZ3f-JLdV04sv5iIdOQWwwjk2ZwziTloxb0CCElyfvCzK0k10-HDKqjualu_zrnaYl-AoNfPyeCzg&amp;__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,1,4,50,46,4,0,0,0,0,0
1011,"LoHiO-0105-1_slut.json",1,"LoHi","O","0105","1",1,"treatment","aarhus","Lone HindøLone HindøLone Hindø","LoneHindoe",NA,NA,NA,NA,NA,TRUE,"https://www.facebook.com/photo/?fbid=706703541458396&amp;set=a.245532607575494&amp;__cft__[0]=AZUfIgMAflzYlCA9hQLzJa9XO6nLP1TW0PwfoLtYMaSQuv7d-wS-4u2HKg9wcKxHAYb8nDkSksvXCDcUyRaID2yZ8Ic8IrnoXxhuJ7YJDxFVUOzj7z5OMoGwFlVwzCRvDIj0aiv_9VC00BjujMCcgCH377BlqsgoPK6zPb3BuAByKw&amp;__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,1,1,5,5,0,0,0,0,0,0
971,"LaRoO-2005-1_slut.json",1,"LaRo","O","2005","1",3,"treatment","copenhagen","Laura Rosenvinge","LauraRosenvinge",NA,NA,NA,NA,"Jeg er nok lidt mere til Roskilde Festival, men det var alligevel en dejlig oplevelse at være til sommeropera ved Bellahøj Friluftscene i går.
Jeg var med at til at presse på for at få renoveret scenen for nogle år siden, så den igen kunne danne ramme om kultur under åben himmel - og resultatet er virkelig en fantastisk natur- og kulturperle, som jeg håber, at flere københavnere få øjnene op for.",TRUE,"https://www.facebook.com/photo/?fbid=665513125589073&set=a.225260472947676&__cft__[0]=AZX8zxfxLl5XuOiu3Norr61gCuLuphy40BQe8PDN_IiOjVcLd5JJvFT37b-LnQI9igw5kNaPNFbNGhGr06qEEs1jUHUGdBHmnsSL6hNByuvEGaxD4a7d6SeKyc441d2DSuBSh2JFSs9gR6fqqL9F5s5z&__tn__=EH-R","Kan være et billede af 5 personer og græs",NA,1,4,120,106,14,0,0,0,0,0
970,"LaRoO-1506-1_slut.json",1,"LaRo","O","1506","1",7,"treatment","copenhagen","Laura Rosenvinge","LauraRosenvinge",NA,NA,NA,NA,"Nu går turen mod Allinge Jeg har glædet mig utrolig meget til igen i år at sætte kursen mod Bornholm og dette års Folkemøde. For det bliver nogle spændende dage, hvor jeg skal deltage i en masse interessante debatter. Jeg håber, at I vil kigge forbi
Torsdag kl. 17.00-17.30: Håndboldkamp og talk om børn og unges trivsel med DIF og DHF på Cirkuspladsen
Fredag kl. 10.00-10.30: Unges fritidsliv når skoledagen bliver kortere. Debat i Ungdomsringens Telt
Fredag kl. 13.00-13.45: Er borgersamlinger vejen frem for kommunerne? Debat i Kommunernes Telt
Fredag kl. 15.00-15.45: Fællesskaber for udsatte voksne i boligområder Debat i Stark & Ombolds Telt
Fredag kl. 16.00-16.50: Trivselskrisen - taber vi en generation på gulvet? Debat med Carelink i Primetimes Telt
Lørdag kl. 09.15-10.00: Abort - hvem sætter grænsen? Debat med DSOG ved Danske Regioners Telt
Lørdag kl. 10.30-11.15: Signe og monopolet - om socialrådgivernes dilemmaer. Debat med Dansk Socialrådgiverforening ved FTFa Teltet
Lørdag kl. 11.30-12.30: For mange forsøger selvmord. Hvad kan vi gøre? Debat med Livslinien ved Askovfondens Telt
Nu krydser jeg bare fingrer for blå himmel over solskinsøen Godt Folkemøde - jeg håber, at vi ses!",TRUE,"https://www.facebook.com/photo/?fbid=682388420568210&set=a.225260472947676&__cft__[0]=AZX7bugeQnEGWCsEQDqfFIcoFiywqAGAfAO56bIGwYrl02UGOa4kW82IIV_6UsnNA4SSJUxcbWKqDa7YeB6gfIMW_42Nl3bFObtZR--_Q3pk6MwYMkzjEm-xHou_WGwA_Y7JtsvpNaHXMvgC1uYfYdDk&__tn__=EH-R","Kan være et billede af 1 person, blond hår og smiler",NA,1,17,100,77,23,0,0,0,0,0
967,"LaRoO-0606-1_slut.json",1,"LaRo","O","0606","1",6,"treatment","copenhagen","Laura Rosenvinge","LauraRosenvinge",NA,NA,NA,NA,"Historisk aftale på Københavns Rådhus.
Et bredt flertal har givet hinanden håndslag på en 2-årig aftale, der sikrer den langsigtede udvikling af vores by - og erstatter politiske drillerier med samarbejde om substans. Det er jeg rigtig glad for. Helt konkret er vi enige om:
Velfærd for byens børn og unge. Især de mest udsatte og dem med særlige behov.
Massiv opsparing til metro. Vi sparer 6,3 mia. sammen over de næste 10 år til at bygge mere metro.
Flere nye boliger. Vi bliver ved med at bygge. Både almene boliger, ejerboliger og andelsboliger.
Vi er ikke enige om en færdig budgetaftale, men vi har lagt de spor, som skal bringe os sammen senere i år og igen til næste år. Selvom vi er forskellige partier med egne mærkesager, så er vi nemlig enige om at udvikle vores by, prioritere velfærden, sikre os mod klimaforandringer og investere i den kollektive trafik.
Det er alle partier bortset fra Enhedslisten og Alternativet, som står bag denne aftale - og det brede flertal viser, at vi her i København kan samles om de store udfordringer, finde frem til fælles løsninger og træffe de rigtige beslutninger.
Det er jeg stolt af, og jeg vil gerne rette en stor tak til de andre partier på Københavns Rådhus for at være konstruktive, samarbejdsvillige og fremsynede.",TRUE,"https://www.facebook.com/photo/?fbid=676329277840791&set=a.225260472947676&__cft__[0]=AZV683hazIzK_I1pAT3Po88iUrq-csqxtBKIPrF8Gw4lbbwoCO4tJULzNJu8d_t2qKmaQinJJs5elya3p4Mxx59hMB1suIGO47VcieDVz0-VZTgCMzxHy-G7h3b7YbFuF28QLx8Hpt6ieHgYcO6l1MuD&__tn__=EH-R","Kan være et billede af 1 person og tekst, der siger ""Princip- aftale om budget ഫ5""",NA,1,25,35,29,6,0,0,0,0,0
966,"LaRoO-0506-1_slut.json",1,"LaRo","O","0506","1",6,"treatment","copenhagen","Laura Rosenvinge","LauraRosenvinge",NA,NA,NA,NA,"Glædelig grundlovsdag - i børnehøjde.
Sikke en ære at få lov til at holde en af de vigtigste grundlovstaler. Nemlig den til Børnenes Grundlovsdag hos DUI Leg og Virke.
Børnene og jeg talte om grundloven, om demokrati og om, at alle skal være med til at bestemme.
Og så talte vi om foreninger og fællesskab, og vi var helt enige om, at der skal være plads til alle. Uanset hvem du er, og hvor du kommer fra.
Utroligt, at børn har så nemt ved at fange det budskab, når det kan knibe lidt for voksne.
I København mener vi, at alle børn har ret til et foreningsliv. Derfor betaler kommunen foreningskontigent for børn fra nogle af byens udsatte familier. Det jeg virkelig stolt af.
Men jeg er endnu mere taknemlig over de mange ildsjæle, som hverdag sætter liv i foreningslivet ved at dedikere deres energi og dyrebare fritid. Tak for jer.
God grundlovsdag til alle!",TRUE,"https://www.facebook.com/photo/?fbid=675685607905158&set=a.225260472947676&__cft__[0]=AZUgevWOKIGXp1EgFJ8nAbNcGOa1jG5kJ6Zf6clJx6UxELZQq2N_MwBlrKaqB2hYxjzfXrKjpvsjJtSXMkoruzZs8xXqvrMOccIopb0XmiJE7UG0NVIyBPSTgmCsjTd8ODf5BFflqPrzmhA3_XgmMZUo&__tn__=EH-R","Kan være et billede af 1 person og trampolin",NA,1,5,134,110,24,0,0,0,0,0
965,"LaRoO-0105-1_slut.json",1,"LaRo","O","0105","1",1,"treatment","copenhagen","Laura Rosenvinge","LauraRosenvinge",NA,NA,NA,NA,"1. maj Altid en fornøjelse at fejre fremskridt og lægge kursen for de næste kæmpe sammen med partifæller og andre gode folk.
Min tale handlede i år om min far, der fik sig en god og tiltrængt tilbagetrækning efter mange års tro tjeneste som socialpædagog.
Om min gode veninde, som, efter ganske få år på arbejdsmarkedet som sygeplejerske, har set i øjnene, at hun ikke kan klare et helt arbejdsliv på de vilkår.
Om de mange unge, som har trodset tidens uddannelsessnobberi for at blive faglærte, men som møder ind på skoler, hvor udstyret er ældgammelt, og hvor der spares på underviserne.
Min tale handlede om de dagsordener, som betyder allermest for lønmodtagerne, og som Socialdemokratiet altid skal tage på sig. For gode uddannelser til alle, for et godt arbejdsliv og for en tryg tilbagetrækning.
Det er dagsordener, hvor ambitionerne er til stede i mit parti - men hvor der fortsat er brug for handling, hvis man for alvor vil leve op til vores historiske arv som arbejderparti.
Rigtig god kampdag!",TRUE,"https://www.facebook.com/photo/?fbid=653346883472364&set=a.225260472947676&__cft__[0]=AZVgihei_6oijDxTSdsQS27CDuifVoYLXXHV3viZHHcmhoSE2_9usFShq3PG7yp1boBNRLobk7WXKaJ4RVnbXEZ4K_z7i5boi4Szoihs9QoVIYGR6hi43nm6NDT356kUHJfl1UgpRjktI64ruryMmmtD&__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,1,4,72,56,16,0,0,0,0,0
921,"KlMyP-3005-1_slut.json",1,"KlMy","P","3005","1",5,"treatment","copenhagen","Klaus Mygind","klaus.mygind.1",NA,NA,NA,NA,"Festdag på Københavns Rådhus. Integrationsborgmesteren lykønsker københavnere med deres danske statsborgerskab.
Stort tillykke.",TRUE,"https://www.facebook.com/photo/?fbid=10162760233913626&amp;set=pcb.10162760233993626&amp;__cft__[0]=AZWhjlt5pX1JAKflIrCyD6I-MTczZd88CGnaA60tmwJKXf4h5pjO2Lzxbp3tby_ktAh6CJ3IsPzxxQJTp6ZCxJz-E3x5EnCk7s0lIZ9PnTWTo2qAPe_bSmlEeOrEgQUgijA&amp;__tn__=*bH-R","",NA,1,2,27,25,2,0,0,0,0,0
920,"KlMyP-2905-2_slut.json",1,"KlMy","P","2905","2",5,"treatment","copenhagen","Klaus Mygind","klaus.mygind.1",NA,NA,NA,NA,"Har du et barn på 0-3 år i en Københavnsk daginstitution eller dagpleje?
I en nylig rapport kan man læse, at 38% af Danmarks daginstitutioner og 46% af dagplejerne har en utilstrækkelig kvalitet og mange steder kan det pædagogiske læringsmiljø kun til en vis grad understøtte de yngste børns udvikling og trivsel. Undersøgelsen er landsdækkende. Men københavnske dagtilbud har været med og vi har mindst 10 % af landets dagtilbudspladser.
Dette er ikke kun statistikker; det er vores børns trivsel, læring og udvikling, der er på spil.
SF stiller derfor nu spørgsmål til Københavns børne- og ungdomsborgmester, Jakob Næsager, for at finde ud af, hvordan det faktisk står til lige nu i København konkret. Og hvad vi vil gøre politisk for at forbedre kvaliteten. Det sker på Borgerrepræsentationens møde på torsdag den 1. juni.
Her er link til spørgsmålene:",FALSE,NA,NA,NA,1,1,13,13,0,0,0,0,0,0
919,"KlMyP-2905-1_slut.json",1,"KlMy","P","2905","1",5,"treatment","copenhagen","Klaus Mygind","klaus.mygind.1",NA,NA,NA,NA,"Jeg er sikker på, at min kollega Borgerrepræsentationen Sille Hald Egholm, vil være en dygtig værnepligtig. Diskrimineringen af unge i hæren, der tager medicin mod en psykisk udfordring, er langt ude.",FALSE,NA,NA,NA,0,0,3,3,0,0,0,0,0,0
913,"KlMyP-1405-1_slut.json",1,"KlMy","P","1405","1",2,"treatment","copenhagen","Klaus Mygind","klaus.mygind.1",NA,NA,NA,NA,"Glæder mig - fik købt en af de to sidste ledige billetter til Brøndby - FCK i torsdags.
Brøndby er endelig inde i en god stime og FCK skal vinde, hvis de skal blive værdige til mesterskabet. Egentlig er jeg neutral og glæder mig mest til en fantastisk fodboldkamp. Gav vide om man kan være neutral?",TRUE,"https://www.facebook.com/photo/?fbid=10162721038403626&set=a.10153894474913626&__cft__[0]=AZW7x-X-h1gF_C5G9mZEC-DbNUfgrIY-7E7-LTxq3unwtMjZ6DN4iatiA3yiGml3BoR9WEseU1OzQGGV_6XFDfhknlk160FwftkLjuEqEMVNEU6mVwJnTLL7v7W76A2ixRU&__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,1,19,48,48,0,0,0,0,0,0
912,"KlMyP-1305-1_slut.json",1,"KlMy","P","1305","1",2,"treatment","copenhagen","Klaus Mygind","klaus.mygind.1",NA,NA,NA,NA,"Nu får vores forslag om stop for benzin- og dieselbiler i København støtte fra Danske Bilimportører. Politiken skriver:
“ Hos De Danske Bilimportører, som er en brancheorganisation, der repræsenterer bilproducenterne i Danmark, mener administrerende direktør Mads Rørvig, at tidshorisonten giver borgerne mulighed for at handle. Derfor anser han det som rettidig omhu fra Københavns Kommune.”",FALSE,NA,NA,NA,1,8,19,16,1,0,2,0,0,0
911,"KlMyP-1205-1_slut.json",1,"KlMy","P","1205","1",2,"treatment","copenhagen","Klaus Mygind","klaus.mygind.1",NA,NA,NA,NA,"Vild rapport sætter stortspørgsmålstegn ved vore vuggestuer og dagplejes kvalitet. Det er skræmmende. Hvad gør vi nu?
I Københavns kommune har jeg rejst spørgsmålet om kvalitet igen og igen. Er der sket noget? Ja og nej. Ja for vi har de sidste 3 år skabt et meget bedre fagligt pædagogisk tilsyn med vore vuggestuer. Tilsynets rapporter skal tages op på forældremøder og lægges offentligt frem. Forældrebestyrelse og ledelse skal i samarbejde skal handle på de kritikpunkter og der bliver fulgt op. Vuggestuer, der ikke er gode nok kommer på handleplan. Spørgsmålet er så: Kan de blive bedre - kan de rette op? Ja, mange kan og gør det, men vi mangler pædagoger og det er svært at få ledere. I København har vi i indført minimumsnormeringer 2 år tidligere end på landsplan. Det var vores - SF’s dagsorden. Vi har kæmpet for og fået gennemført.
Men, Men, Men vi kommer ikke i mål for lige skal vi igen spare og det er gift for alle vore børn og alle de pædagoger, der gerne vil og kan løfte kvalitet. Der skal mere til.
Nu skal vi som samfund prioritere vore mindstes dagligdag. At arbejde med vore mindste børn, skal være et attraktiv og anerkendt arbejde.
Kom nu Christiansborg! Kom nu Alle kommunalpolitikere!",FALSE,NA,NA,NA,1,2,12,12,0,0,0,0,0,0
910,"KlMyP-1005-1_slut.json",1,"KlMy","P","1005","1",2,"treatment","copenhagen","Klaus Mygind","klaus.mygind.1",NA,NA,NA,NA,"De kommende år skal vi igen have flere til at cykle i København - cykeludviklingen har stagneret de sidste år. Derfor kommer der nu investeringer i nye cykelstier og broer.
CYKELBY 2.0
Med den nye budget-principaftale sætter vi skub i Københavns cykelkultur! Og sikrer, at cykler bliver førstevalget i de nye bydele ud til Øresund
Som ivrig og daglig cyklist kæmper jeg for at København bliver endnu mere cykel-venlig, som det lette, sunde og grønne valg i hverdagen.
Som fx her på Enghavevej, hvor der lige er kommet en super lækker, ny cykelsti
Blandt partierne er nemlig enighed om, at skabe opmærksomhed om cyklisme på alle niveauer, og at skabe grønne cykelgader samt nye genveje for cyklister gennem byen.
Vi er samtidig enige om at finde penge til en cykelbro mellem Enghave Brygge og Islands Brygge (syd for den nuværende bryggebro)
Personligt glæder jeg mig til at fixe hullerne i cykel-nettet og skabe flere muligheder for cykling mod ensretningen.
Et godt eksempel er her på Vesterbro, hvor jeg står på billedet.
Når man kører ad Enghavevej mod nord og krydser Vesterbrogade, kommer man til Kingosgade, som er helt uden cykelsti på københavner-siden af kommunegrænsen.
Det er mega utrygt, og det er dokumenteteret gang på gang, at den slags “huller” i nettet holder de mindre hærdede cyklister, såsom børn og ældre, fra at tage cyklen.
Det skal vi gøre noget ved!
Derudover har jeg som personligt mål at gøre det lovligt at cykle mod ensretningen på fx Oehlenschlægersgade, Ålandsgade og andre irriterende steder, hvor cyklister får en bøde, selvom vi jo faktisk gør samfundet en tjeneste ved at mindske trængslen, luftforurening og holde os sunde og raske.
Der bliver med aftalen desuden sat gang i design af cykel-infrastrukturen på Lynetteholm, og sat penge til at lave en ordentlig cykelsti på Refshalevej. Det inkluderer også en cykelforbindelse mellem Refshaleøen og Kastellet. Og på sigt en forbindelse fra Lynetteholm til Nordhavn.
Samtidig sætter vi massivt ind mod luftforurening. Særligt i børnehøjde og på gadeplan.
SF har i aftalen haft fokus på, at transporten i København skal være markant grønnere og mindre sundhedsskadelig. Det blevet skrevet ind i aftalen, at de fossile biler skal ud af København i 2030, på baggrund af en række analyser som er bestilt tidligere på året.
Med den nye principaftale får vi slået fast, at vi kun vil tillade grønnere transportformer i 2030, samt sikre de nødvendige ladepladser til elbiler.
Der er også blevet plads til en målrettet indsats mod luftforurening i i områder med høj partikelforurening og særligt sårbare grupper.
Samtidig er vi enige om, at der skal være mindre gennemkørende trafik, og at indtægterne fra roadprincing skal bruges på investeringer i infrastruktur i København.
Jeg er glad og stolt over de mange cykel-forbedringer, som vi nu har håndslag på at finde pengene til",TRUE,"https://www.facebook.com/photo/?fbid=991550215503267&set=a.496492961675664&__cft__[0]=AZV1P6hZPNds92wrdwg1PHMTv3Rk6WJbvYLBeeDnN0vEYU8Zbq_97meuPEupGvJIMn54no1QUDrlW0e1GwSM4QoVFJqOEzLeUo5oATjnyX8rzYqLq_kNU45OGK3Z9c5ZQV-yVicV7L2GkcAUOMr9iQxJlxGadAaBzx39VUtQlUQ2lbtB9pXrCYueRESCYrgoW0Q&__tn__=EH-y-R","Kan være et billede af 7 personer, cykel og segway",NA,1,4,19,14,4,0,1,0,0,0
